视频标题,视频BV号,弹幕出现时间,类型,字体大小,颜色,发送时间,弹幕池,用户哈希,弹幕ID,弹幕内容
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,50.278,1,25,16777215,2024-05-07 13:03:38,0,87755a5c,1576781638145558272,家人们我找到伊德莉拉了
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,42.774,1,25,16777215,2024-05-07 12:51:42,0,3a7883c3,1576775627976315392,花车颠呀颠，知更鸟睁开眼
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,44.25,1,25,16777215,2024-05-07 12:06:00,0,c130c0c7,1576752626077671680,意识之键-羽渡尘（bushi）
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,29.161,5,25,15138834,2024-05-12 05:13:53,0,8a3e6818,1580169081645014016,希望不要只知道用这个镜头致敬玛丽莲梦露，她的思想更需要致敬
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,1.331,1,25,16777215,2024-05-07 12:55:11,0,899f620d,1576777384458393088,孤独摇滚（幻视）
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,39.826,5,25,16777215,2024-05-07 12:01:47,0,56fb334b,1576750505672392960,米家传统：PV藏刀
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,0.546,1,25,16777215,2024-05-07 13:09:34,0,8a082aba,1576784621931440128,《孤独摇滚》
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,3.177,1,25,16707842,2024-05-07 12:55:20,0,9376324d,1576777457640775168,《孤独摇滚》
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,56.136,1,25,16777215,2024-05-07 12:27:06,0,1b4aa323,1576763244486393856,牢银，我找到纯美了
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,42.379,1,25,16777215,2024-05-07 12:03:00,0,7b021070,1576751120557373952,花车颠呀颠
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,56.033,1,25,16777215,2024-05-07 13:50:57,0,795bb597,1576805452379876608,对不起流萤，要把爱分一半给知更鸟小姐了
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,68.887,1,25,16777215,2024-05-07 13:25:36,0,daeca1c1,1576792692460219648,剧情里原本对她不感兴趣 pv唱歌画画看多了 她真好看
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,94.461,5,25,16707842,2024-05-07 12:15:57,0,3b0ff05a,1576757634067950592,空耳:《给芙宁娜》
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,77.121,1,25,16777215,2024-05-07 13:07:29,0,1614e82d,1576783570788645632,乌瑟勋爵，海威马夫人
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,29.208,4,25,15138834,2024-06-12 22:47:47,0,209e1125,1603167570054528256,给巴巴托斯来个好评
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,44.273,1,25,16777215,2024-05-07 12:40:55,0,f0cdbfe0,1576770201402414336,《花车颠呀颠》
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,39.146,5,25,15138834,2024-05-07 15:48:02,0,f196bd21,1576864379666780928,花车颠啊颠，知更鸟睁开眼
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,79.047,5,25,16777215,2024-05-07 12:16:54,0,7e05c5e2,1576758109400351488,这个NPC好像寻母支线里的女儿
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,68.431,5,25,16777215,2024-05-07 12:02:48,0,b618e63f,1576751018174262784,她冲我笑，她心里有我（）
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,1.471,1,25,16777215,2024-05-07 12:01:26,0,2a2f0c1f,1576750328035029760,孤独摇滚（幻视）
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,57.454,5,25,8700107,2024-05-10 19:50:41,0,fca8b50e,1579160841419536640,告诉银枝，我找到伊徳莉拉了
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,49.573,1,25,14811775,2024-05-08 09:24:07,0,fe87c98b,1577395920734331648,不知道为什么，在一瞬间我看到了爱莉的样子
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,117.993,5,25,16646914,2024-05-07 12:10:41,0,790e500c,1576754986547857920,谢谢 我行动提前了
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,56.662,5,25,8700107,2024-05-07 12:03:49,0,f7b4ad41,1576751530298736384,角色pv（✗) 知更鸟歌曲MV（✓）
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,50.567,1,25,16777215,2024-05-07 12:01:29,0,30afeeb1,1576750350340640768,她真好看！
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,0.243,4,25,8700107,2024-05-14 19:34:15,0,a851dc01,1582051669972385024,《崩坏:   星穹铁道》EP: 「在银河中孤独摇摆」
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,110.618,5,25,16776960,2024-05-07 23:30:24,0,8a0894b2,1577097096396469504,本来无感啊不得不说这个pv真的成功让我动心了
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,117.798,1,25,16777215,2024-05-07 12:38:54,0,e7c265bc,1576769183017171456,想到了伊卡洛斯
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,41.774,5,25,16777215,2024-05-07 12:32:32,0,752899bd,1576765982041856000,伊卡洛斯
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,0.956,1,25,16777215,2024-05-07 12:16:14,0,6a21f0b1,1576757774913004800,《孤独摇摆》
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,43.152,5,25,41194,2024-05-07 12:07:44,0,805b399d,1576753496420874496,好漫长…好孤独…还要多久…（考.jpg）
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,38.691,1,25,16777215,2024-05-07 12:07:19,0,21bb334e,1576753293969932800,花车颠呀颠
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,101.379,5,25,16777215,2024-05-07 12:57:22,0,3b635193,1576778478399840256,还好我两个号，一个号抽流萤，一个号抽知更鸟
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,66.27,5,25,41194,2024-05-07 12:06:18,0,2a468efd,1576752779991708672,前方芙芙
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,66.612,1,25,16777215,2024-05-07 12:02:28,0,1397a61e,1576750851140103680,芙宁娜同款
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,41.939,5,25,15138834,2024-05-07 12:01:32,0,4c9560fb,1576750382611497216,«笼中鸟»
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,36.659,1,25,16777215,2024-05-07 12:01:18,0,e8233774,1576750263887526912,等等，，，不对
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,12.618,1,25,16777215,2024-11-26 18:19:46,0,6a6dd72c,1724070220764656640,知更鸟不歪，玩到关服
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,13.674,1,25,16777215,2024-11-26 18:10:30,0,6f3bd55e,1724065556564815872,知更鸟不歪，玩到关服
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,9.303,1,25,16777215,2024-11-26 18:10:25,0,6f3bd55e,1724065519017555968,知更鸟不歪，玩到关服
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,4.313,1,25,16777215,2024-11-26 18:10:15,0,6f3bd55e,1724065435198511360,知更鸟不歪，玩到关服
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,8.777,1,25,16777215,2024-11-26 17:48:50,0,373b2747,1724054655316715264,知更鸟不歪，玩到关服
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,6.593,1,25,16777215,2024-11-26 17:28:07,0,d5a25f11,1724044224032370432,知更鸟不歪，玩到关服
《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」,BV1Am411y7iK,3.322,1,25,16777215,2024-11-26 14:57:23,0,bc928edf,1723968364282086400,《孤独摇滚》
