"视频标题","视频BV号","视频AV号","作者","发布时间","评论用户名","评论内容","点赞数","评论时间","评论ID","用户ID"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","直播中心管理员","导航施工完毕  卡芙卡 《戏剧性反讽》   0:56 三月七 来拍照吧  4:39 三月七的小魔法   6:01 1.《星间旅行》 茶理理   8:56 姬子 《追星星的人》12:22 黑塔空间站 《太空漫步》 13:40 银狼《即兴演出》 15:37 扑满的小曲  18:25 黑塔空间站 战斗bgm系列   20:29 2.《踏上旅途》Anthony Lynch   25:16 帕姆帕姆帕  27:57 贝洛伯格 《余烬》《炉火》  29:06 贝洛伯格 下层区系列bgm  32:17 希儿 《一夜无事》 33:32 3.《引爆在黎明将现》 孙瑄阳Xtina  35:05 贝洛伯格 永冬岭系列bgm  37:42 4.《野火》Jonathan Steingard   41:07 帕姆帕姆帕 45:08 海若隐珠 47:59 5.《水龙吟》优素  50:00 仙舟『罗浮』 长乐天bgm 54:18 镜流 57:05 刃58:47 罗浮战斗bgm《雷车动地》1:01:05 仙舟罗浮系列曲艺bgm 1:03:13 藿藿 1:06:51 将军小曲 1:09:17 6.舞乐蝉歌艺术团  1:15:09 景元《天地为秤》1:21:28 帕姆 1:24:29  7.《Funny Bone》1:21:10 8.《致：黯淡星》1:24:33 匹诺康尼 黄金的时刻bgm 1:28:39 9.《使一颗心免于哀伤》Chevy 1:33:51 我是流萤的狗 1:37:17 10.《在银河中孤独摇摆》Chevy 1:37:29 匹诺康尼 钟表小子与哈努兄弟 1:40:42 星核猎手萨姆 战斗bgm 1:42:50 花火《独角戏》1:45:55 11.《不眠之夜》Jake Miller 1:47:52 安可 《星穹铁道》 1:53:40","163","2024-05-06 12:49:46","220144083424","389638997"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","ARREBO1-","那个～ 我也想要[傲娇]","16","2024-05-06 12:07:55","220137779744","1536333296"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","夏色祭Offiicial","啊？这是音质修复的吗，你这么快[惊讶]这就是星穹列车的速度吗","567","2024-05-06 12:01:48","220136989696","7776073"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","神出鬼没的天小劫","这回大家可都听清楚了吧，现场并没有直播那样翻车，声音都听得清，互动的时候大家也都合唱了没有冷场，氛围还是挺好的，不过我身边有个老哥和一个妹子全程双手抱胸一句话不说，打call也不拿，安安静静的听完了整场，我也是很佩服！我这么个社恐人士都跟着嗨起来了[笑哭]图是我的位置","14","2024-05-07 03:09:37","220249109680","1686348"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","渊落凛空","电眼逼人！","14","2024-05-06 23:53:49","220233465056","172309402"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","绿色黄瓜味的木子米酱","浩瀚宇宙以群星谱写璀璨之歌，让我们静心聆听这回荡于银河的动人之声吧～","2284","2024-05-06 12:00:58","220136925136","342768288"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","一梦三年ymsn","b站还是幽默啊，非大会员的画质和音质和米游社的差距还是大的很，建议不是很在意弹幕的，可以去米游社播放","60","2024-05-06 17:16:30","220173282720","9936285"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","开一辈子崩铁live","办一辈子星铁live吧，我什么都会做的[委屈][委屈]","152","2024-05-06 12:03:39","220137291792","620083071"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","是君凌不是君绫","为了防止各位在听歌软件上找不到对应歌曲，这只up特地整理了对应的歌名，麻烦各位看看 第一次做课代表qwq，纯粹自己听出来的，给个赞好吗）[大哭][大哭][大哭]","351","2024-05-06 18:36:40","220183886976","1227986478"
"《崩坏：星穹铁道》「2024星铁LIVE」演唱会官方录播完整版","BV1ZH4y1V7AE","1054074499","崩坏星穹铁道","2024-05-06 12:00:00","WYX2023xm","外国网友评论：钱拿去交税，zf发动战争。钱氪给星琼，米哈游举办音乐会[doge]","190","2024-05-06 12:01:14","220136935536","294099923"
