"视频标题","视频BV号","视频AV号","作者","发布时间","评论用户名","评论内容","点赞数","评论时间","评论ID","用户ID"
"《崩坏：星穹铁道》动画短片：「银河忍法帖•乱武驱魔破邪斩月之卷」","BV13pyPYSEar","113320749174529","崩坏星穹铁道","2024-10-18 12:00:00","香蕉岛偶像睡焦小猴","官方你被焦焦病毒感染了？[tv_目瞪口呆]","7","2024-10-20 18:29:46","245066160560","3546616166353740"
"《崩坏：星穹铁道》动画短片：「银河忍法帖•乱武驱魔破邪斩月之卷」","BV13pyPYSEar","113320749174529","崩坏星穹铁道","2024-10-18 12:00:00","绿色黄瓜味的木子米酱","大家中午好，祝你们都能十连必出乱破呀，爱你们[原神_哇]","530","2024-10-18 12:01:24","244647595553","342768288"
"《崩坏：星穹铁道》动画短片：「银河忍法帖•乱武驱魔破邪斩月之卷」","BV13pyPYSEar","113320749174529","崩坏星穹铁道","2024-10-18 12:00:00","-home114514-","气御飞剑！","3","2024-11-10 15:25:52","246458554193","3461562574572151"
"《崩坏：星穹铁道》动画短片：「银河忍法帖•乱武驱魔破邪斩月之卷」","BV13pyPYSEar","113320749174529","崩坏星穹铁道","2024-10-18 12:00:00","小马哥特爱吃肉","原始博士就是这么被干掉的吗，太离谱了[doge_金箍]","12","2024-10-18 12:03:54","244647862913","27764655"
"《崩坏：星穹铁道》动画短片：「银河忍法帖•乱武驱魔破邪斩月之卷」","BV13pyPYSEar","113320749174529","崩坏星穹铁道","2024-10-18 12:00:00","amonsoul","何等精彩的street graffiti ·空手道，相信拥有巡海游侠动态视力的你一定看清了这无慈悲的精彩厮杀。","1554","2024-10-18 12:10:55","244648368657","10248588"
"《崩坏：星穹铁道》动画短片：「银河忍法帖•乱武驱魔破邪斩月之卷」","BV13pyPYSEar","113320749174529","崩坏星穹铁道","2024-10-18 12:00:00","SHUO-HHHHH","中国制作，日本文化，美漫风格[doge_金箍]","563","2024-10-18 12:02:59","244864736432","575791103"
"《崩坏：星穹铁道》动画短片：「银河忍法帖•乱武驱魔破邪斩月之卷」","BV13pyPYSEar","113320749174529","崩坏星穹铁道","2024-10-18 12:00:00","不想写名称的屑","呃啊😰怎么回事😫头好痛😖😫 我。。。😖头也疼😫，难道是那串香蕉🍌真的有问题🧐😫💦💦💦 卑—鄙—的—猿—始—博—士😫🥵🥵🫵🫵🫵 不行了😫我感觉自己的理智要离我而去😣😖😫 去。。。😫去打个蕉先，再见🥵 混账😡🤬🔥不许跑🤬🔥🔥啊～↘️。。。咦-↗️ 对不起😩我也要撑不住了🥵。。。真的要😖～要↗️😫～要🥵💦💦💦 好了😩😠🔥🔥🔥补药再说下去了🥵快↗️滚↘️💥，滚↘️啊↗️🤬🔥🔥🔥🔥 好疼😡🥵😢嗯↘️～嗯↗️眼前↗️出现了↘️幻↗️觉↘️😢🥵😩😡🔥🔥💥💥 原始博士正在向外↘️😩🥵😢😠🔥🔥放↗️歌↘️嗯～嗯～ 可恶啊😐，可恶的原始博士（突然冷静）😐不↗️许↘️放↗️歌↗️呵～呵～呵～🥵😩😠😢🔥🔥💥💥💦💦💦（music～） 🎵ᐠ( ᑒ )ᐟ🐒摆满香蕉的小岛香蕉蕉🍌ᐠ( ᑒ )ᐟ🎶 🎵ᐠ( ᑒ )ᐟ🐒睡蕉小猴的爱巢香蕉蕉🍌ᐠ( ᑒ )ᐟ🎶 🎵ᐠ( ᑒ )ᐟ🐒吃完香蕉就睡觉香蕉蕉🍌ᐠ( ᑒ )ᐟ🎶 🎵ᐠ( ᑒ )ᐟ🐒快快乐乐没烦恼香蕉蕉🍌ᐠ( ᑒ )ᐟ🎶 🎵ᐠ( ᑒ )ᐟ🐒睡蕉小猴真是好香蕉蕉🍌ᐠ( ᑒ )ᐟ🎶 🎵ᐠ( ᑒ )ᐟ🐒幸福美满没烦恼香蕉蕉🍌ᐠ( ᑒ )ᐟ🎶 ---------------------------- 来自于遗战蛮在歌曲<<蕉蕉猴>>的酷狗评论","4","2024-10-18 16:36:48","244882558208","1103080432"
"《崩坏：星穹铁道》动画短片：「银河忍法帖•乱武驱魔破邪斩月之卷」","BV13pyPYSEar","113320749174529","崩坏星穹铁道","2024-10-18 12:00:00","_-下半夜-_","[超天酱表情包_嘤嘤][超天酱表情包_嘤嘤][超天酱表情包_嘤嘤]","3","2024-10-19 12:45:12","244952419680","3494371483715605"
"《崩坏：星穹铁道》动画短片：「银河忍法帖•乱武驱魔破邪斩月之卷」","BV13pyPYSEar","113320749174529","崩坏星穹铁道","2024-10-18 12:00:00","凤梨终于不缺钾了","好神经……中文最出戏的一次[灵魂出窍]","3","2024-10-18 23:03:26","244914120528","39345735"
"《崩坏：星穹铁道》动画短片：「银河忍法帖•乱武驱魔破邪斩月之卷」","BV13pyPYSEar","113320749174529","崩坏星穹铁道","2024-10-18 12:00:00","yoyo鹿鸣_Love","恶意氪金的福报，玩米游的这辈子有了。","4","2024-10-18 19:29:05","244896422176","15962028"
