"视频标题","视频BV号","视频AV号","作者","发布时间","评论用户名","评论内容","点赞数","评论时间","评论ID","用户ID"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","高智能中央空调","我建议给个选项，知更鸟开大之后的bgm可以自选","11","2024-06-23 17:09:20","227770978880","1249489409"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","溪溪超级可爱_","小鸟宝宝，剧情好少[委屈][委屈]多出些歌吧","11","2024-06-22 15:53:27","227585594384","1626737243"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","丨渐行渐远、","[妙啊]看样子多少有点不情愿","8","2024-05-15 09:54:08","221513054256","26100184"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","Porchlight","头像双击 [干物妹！小埋_抱抱][干物妹！小埋_抱抱]右边会有小猫[干物妹！小埋_羡慕]","11","2024-05-11 21:47:44","220970519824","106120575"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","墨染丨倾书","星期日只是想为普通人打造一个拥有七休日的世界，他有什么错[大哭][大哭][大哭]","11","2024-05-09 19:18:08","220630731760","3546381880921047"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","UIZER","过完了剧情，我的想法，在我养的虎皮飞走之前，我觉得自由是一件浪漫的事情，但是在我养的虎皮越狱飞走之后，我无比的支持星期日！[那兔_讲道理]","11","2024-05-09 01:55:45","220536304352","32845417"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","ennmmm啊","我对原的角色越来越不感兴趣了，现在喜欢的喜欢全部在铁","11","2024-05-08 22:50:57","220513731328","1644854652"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","让我笑一会呗","从现在开始，我就是星期日的仆人，践行秩序的意志","8","2024-05-08 16:53:35","220461010576","389870498"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","如月專注","黑天鵝池退的坑，結果先是黃泉實機 ，花火PV , 流螢 砂金劇情 , 然後知更鳥PV 我日........ 為甚麼歐的在隔壁  非的在星鐵[大哭]","11","2024-05-07 19:21:39","220336113264","388183216"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","晓枫之泠","本来不想抽的，这个pv把知更鸟从我的抽卡清单列表拉条到顶了[初音未来_期待][初音未来_期待]","11","2024-05-07 17:43:22","220321523296","455173794"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","相信科学是不魔法的","到我了到我了帕[给心心]","8","2024-05-07 13:08:05","220291016624","259104426"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","青菜子子","发现pv是星期日做的[脱单doge]","8","2024-05-07 12:57:16","220289455744","3461571911092296"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","olefinex","我现在就要玩2.2剧情！[热词系列_破防了]","11","2024-05-07 12:20:29","220283785360","17473454"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","李赴桂","看完夏日会我已经等不及小鸟兄妹大月卡头像了，再重温一遍生日会的【【星穹铁道生日会】Painted Wings（彩绘之翼）-哔哩哔哩】 https://b23.tv/gwL2w0u[给心心]","11","2024-08-24 20:02:44","239883840032","1436978105"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","妁旳纛醴","What can I say🤓","8","2024-09-02 12:21:37","241176408832","3537113970641811"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","桂月拾壹","第一眼看成了孤独摇滚，所以孤独摇滚第二季到底什么时候出！","14","2024-05-07 15:03:48","220303610016","425283076"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","恋祈迷猫","知更鸟的电脑桌面上还有原神 星铁 崩坏三[笑哭][笑哭][笑哭][笑哭][笑哭]","14","2024-05-08 08:56:17","220407658576","35672006"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","-APT-","#知更鸟美神降临 #知更鸟新专前三占三 #知更鸟宇宙歌后 #珊瑚宫心海点赞","15","2024-05-07 22:27:16","220364488352","358265028"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","原来白嫖真的不存在","菊花花老师：原来钱老师拿的剧本跟我一样？[doge]将军［噩梦］pv就只有几个语气词","13","2024-05-07 12:04:04","220281333936","433604346"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","风含景","？？？！！！","11","2024-06-07 12:02:28","225091346256","1814129866"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","云影依","这是出什么bug了，热门就一条，按时间显示就没问题","7","2024-06-25 23:52:28","228163012128","41265193"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","ひとり-","我好像看见了什么奇怪的东西","7","2024-06-25 02:09:00","228014206224","225529038"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","风含景","？？？！！！","11","2024-06-07 12:02:28","225091346256","1814129866"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","Joker__Joestar","想在昨天生日的时候迎接知更鸟小姐，但失败了，只能下次再见了[大哭][大哭][大哭]","7","2024-05-19 09:09:36","222131449664","288923768"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","知更鸟超可爱","这就是我和知更鸟之间的羁绊啊！","7","2024-05-14 22:26:15","221461157552","3546614174058934"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","东北雨弟","这角色也就一般啊，有什么吸引人的地方吗[思考]","7","2024-05-14 01:39:44","221330219536","347123488"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","品吅囗","鸟门[保佑]","8","2024-05-10 23:04:53","220820355456","156670264"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","久居深海姓孤名独","我猜你在找这张图[嘟嘟][嘟嘟]","7","2024-05-08 02:58:10","220393761264","1232030023"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","卡冈图雅的终点","旅行者你怎么在看知更鸟[脱单doge][脱单doge]","7","2024-05-07 23:34:44","220375378272","1595109223"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","㲺渊ya","0：51 图1是仅去水印，图2是在图1的基础上进行画面处理（使用Bigjpg图片放大，细节可能会有小部分丢失，但直接清晰度会好一些），已转到动态","7","2024-05-07 17:52:32","220322636944","1943452084"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","风逾溪","小崩啊，你现在是一款热门游戏啦，有知更鸟小姐的签名啦，真是蒸蒸日上啊[星星眼]","7","2024-05-07 13:58:43","220296996560","500102897"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","依然想见","星铁里网友精神状态和我一样，放心了","7","2024-05-07 13:25:02","220293204176","49155280"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","香辣无骨风爪","欢愉星神知更鸟[滑稽]","7","2024-05-07 13:07:51","220291004608","270171434"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","彦子卡瓦卡瓦","[哦呼]","7","2024-05-07 12:58:04","220289489584","388075786"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","YunAKall","那个，我也想要那句话[给心心]","7","2024-05-07 12:39:39","220286828432","3546645698448286"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","LordPhilosophy","瞧瞧我发现了什么 崩 铁 原[笑哭][笑哭][笑哭]","7","2024-05-07 12:09:59","220282139136","111272826"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","一般人机","还有人在看吗？如果有人看到这句话的话麻烦留个点赞或者回复，收到消息我就会进来看一遍，算是我自己给自己的一个惊喜吧。我喜欢你！[粉妆玉琢_害羞][東雪蓮_期待][嘉然2.0_小熊][冰糖IO 蜕变·闪耀_喜欢]","13","2024-08-30 22:58:36","240941336624","9354905"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","知更鸟美貌天下无双","mhy居然请得动知更鸟来唱歌，希望老米能把握住这波流量[脱单doge]（看我名称，还有，我34抽出的鸟）","7","2024-08-06 15:20:04","236043617600","3537108620806746"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","风吹发丝头皮凉","巨星小鸟～～","7","2024-07-26 23:23:04","233849612704","351598829"
"《崩坏：星穹铁道》知更鸟角色PV——「孤独摇摆」","BV1Am411y7iK","1904093475","崩坏星穹铁道","2024-05-07 12:00:00","簪星月落","恭喜千万","7","2024-07-20 23:18:57","232641358544","1902713700"
